TrialID	TestID	User	SessionNumber	TrialNum	Dot1	Dot1_2	Dot2	Dot2_3	Dot3	Dot3_4	Dot4	Dot4_5	Dot5	Dot5_6	Dot6
4110	384	TP85671	1	20	113	67	130	182	215	98	215	164	197	132	193
4111	384	TP85671	1	21	78	66	559	99	246	99	296	232	147	148	160
4112	384	TP85671	1	22	46	65	181	49	181	83	197	214	213	131	143
4113	384	TP85671	1	23	46	77	169	98	198	82	264	163	181	165	159
4114	384	TP85671	1	24	28	84	98	147	215	97	215	164	181	148	176
4115	384	TP85671	1	25	64	64	164	65	116	148	231	212	181	132	115
4116	384	TP85671	1	26	53	62	146	116	165	82	198	197	164	131	160
4117	384	TP85671	1	27	62	66	148	115	164	99	214	182	197	130	132
4118	384	TP85671	1	28	79	58	154	82	148	116	214	165	197	130	116
4119	384	TP85671	1	29	79	82	148	116	147	99	199	196	148	164	176
4120	384	TP85671	1	30	66	62	148	65	181	99	231	198	179	165	17
4121	384	TP85671	1	31	64	65	164	66	147	116	165	214	149	147	160
4122	384	TP85671	1	32	61	66	148	50	82	180	232	180	179	133	425
4123	384	TP85671	1	33	96	81	149	65	82	181	215	165	163	149	144
4124	384	TP85671	1	34	63	48	164	98	165	132	214	198	163	164	193
4125	384	TP85671	1	35	77	68	163	82	164	99	248	147	198	189	135
4126	384	TP85671	1	36	62	66	115	115	131	149	215	148	180	164	143
4127	384	TP85671	1	37	93	84	197	98	165	114	198	181	132	148	115
4128	384	TP85671	1	38	51	65	178	81	181	99	213	165	181	165	143
4129	384	TP85671	1	39	45	82	99	426	131	165	248	197	146	133	177
4130	384	TP85671	1	40	95	82	132	81	149	115	214	164	181	132	131
4131	384	TP85671	1	41	63	49	118	128	100	163	198	246	164	132	160
4132	384	TP85671	1	42	48	47	133	82	132	99	214	214	114	132	132
4133	384	TP85671	1	43	80	65	131	99	182	80	199	196	197	132	177
4134	384	TP85671	1	44	95	64	182	66	197	82	215	132	131	164	83
4135	384	TP85671	1	45	78	66	148	66	1264	83	115	296	180	116	225
4136	384	TP85671	1	46	64	64	509	97	198	116	247	329	147	147	128
4137	384	TP85671	1	47	46	82	131	82	131	82	215	115	164	126	115
4138	384	TP85671	1	48	96	82	133	47	100	98	214	181	115	136	139
4139	384	TP85671	1	49	62	49	165	132	131	115	247	149	147	151	108
4140	384	TP85671	1	50	95	75	155	65	132	99	199	164	164	148	144
4141	384	TP85671	2	1	79	83	346	147	263	99	429	246	198	66	191
4142	384	TP85671	2	2	63	82	250	145	246	83	329	214	213	67	175
4143	384	TP85671	2	3	45	83	214	132	230	82	132	378	98	50	130
4144	384	TP85671	2	4	67	63	245	165	245	67	329	181	263	66	191
4145	384	TP85671	2	5	63	81	248	147	197	67	280	164	181	82	175
4146	384	TP85671	2	6	50	83	231	131	198	50	263	132	146	53	124
4147	384	TP85671	2	7	36	79	216	130	165	99	263	181	116	49	174
4148	384	TP85671	2	8	47	99	197	147	199	65	263	148	148	49	82
4149	384	TP85671	2	9	64	64	180	132	182	49	264	146	165	50	33
4150	384	TP85671	2	10	95	67	213	131	164	65	232	165	147	32	49
4151	384	TP85671	2	11	62	66	213	116	181	83	246	165	146	35	49
4152	384	TP85671	2	12	52	61	229	117	179	66	247	164	131	33	65
4153	384	TP85671	2	13	61	67	198	131	181	67	115	296	114	50	49
4154	384	TP85671	2	14	62	65	198	143	154	49	66	313	147	33	32
4155	384	TP85671	2	15	79	50	181	132	163	67	249	178	98	50	33
4156	384	TP85671	2	16	64	64	198	133	179	83	230	196	83	49	82
4157	384	TP85671	2	17	62	84	197	99	164	67	246	148	131	49	82
4158	384	TP85671	2	18	275	100	295	132	230	67	279	148	180	50	97
4159	384	TP85671	2	19	64	97	181	148	213	66	247	132	181	31	144
4160	384	TP85671	2	20	47	83	198	131	199	64	99	281	113	49	49
4161	384	TP85671	2	21	53	59	181	131	165	48	247	132	164	49	82
4162	384	TP85671	2	22	47	81	197	116	213	49	100	297	129	33	82
4163	384	TP85671	2	23	46	66	181	132	197	66	134	261	114	49	33
4164	384	TP85671	2	24	35	61	197	149	148	66	82	262	99	49	49
4165	384	TP85671	2	25	34	44	181	165	165	65	197	149	65	66	49
4166	384	TP85671	2	26	34	44	201	129	164	66	198	115	82	49	51
4167	384	TP85671	2	27	29	50	198	115	148	49	165	164	66	49	33
4168	384	TP85671	2	28	51	44	165	132	165	48	182	148	49	49	48
4169	384	TP85671	2	29	31	81	182	114	148	48	166	164	49	33	48
4170	384	TP85671	2	30	30	49	182	117	162	66	148	168	46	33	52
4171	384	TP85671	2	31	56	40	165	118	148	50	177	147	34	49	49
4172	384	TP85671	2	32	63	65	165	99	149	48	198	115	49	49	49
4173	384	TP85671	2	33	28	67	163	99	149	49	99	247	33	33	16
4174	384	TP85671	2	34	33	62	164	116	164	65	165	149	32	34	93
4175	384	TP85671	2	35	34	61	149	115	130	67	198	164	33	49	17
4176	384	TP85671	2	36	45	74	157	114	100	64	183	115	49	17	48
4177	384	TP85671	2	37	32	79	133	115	115	57	189	132	33	32	33
4178	384	TP85671	2	38	34	62	115	99	115	49	164	149	32	50	16
4179	384	TP85671	2	39	47	48	148	99	131	49	149	131	33	33	31
4180	384	TP85671	2	40	35	126	477	478	214	65	182	148	48	33	33
4181	384	TP85671	2	41	63	83	245	149	197	66	215	147	32	34	65
4182	384	TP85671	2	42	32	49	164	115	131	50	181	147	99	33	49
4183	384	TP85671	2	43	35	43	84	197	132	65	165	181	16	33	110
4184	384	TP85671	2	44	49	63	164	99	131	66	149	148	49	49	33
4185	384	TP85671	2	45	34	61	152	145	98	50	197	148	17	49	32
4186	384	TP85671	2	46	95	82	248	131	197	67	197	131	164	49	33
4187	384	TP85671	2	47	53	58	133	131	180	83	165	146	99	49	50
4188	384	TP85671	2	48	37	58	148	131	199	65	231	147	66	49	98
4189	384	TP85671	2	49	47	81	148	114	166	49	197	131	66	33	33
4190	384	TP85671	2	50	63	66	148	115	165	65	181	149	49	33	32
4191	384	TP85671	3	1	96	197	295	99	229	98	116	196	230	115	82
4192	384	TP85671	3	2	66	149	196	132	181	81	115	165	213	148	33
4193	384	TP85671	3	3	64	132	179	116	131	83	64	165	213	99	49
4194	384	TP85671	3	4	96	132	164	115	148	65	99	116	229	98	94
4195	384	TP85671	3	5	66	116	130	99	131	82	132	65	230	115	66
4196	384	TP85671	3	6	61	133	115	115	148	98	116	81	213	132	94
4197	384	TP85671	3	7	82	132	147	83	164	82	99	81	180	116	110
4198	384	TP85671	3	8	82	134	146	65	148	65	148	98	182	97	144
4199	384	TP85671	3	9	82	115	165	82	131	66	147	67	180	115	93
4200	384	TP85671	3	10	63	149	164	65	164	65	148	82	164	99	110
4201	384	TP85671	3	11	80	130	165	66	147	66	164	82	147	132	94
4202	384	TP85671	3	12	54	159	150	64	164	83	130	49	197	82	111
4203	384	TP85671	3	13	33	128	131	67	115	65	66	130	147	83	127
4204	384	TP85671	3	14	34	159	116	48	148	66	131	49	148	98	111
4205	384	TP85671	3	15	78	132	148	66	131	82	116	80	164	99	95
4206	384	TP85671	3	16	51	145	148	84	129	66	147	83	163	68	126
4207	384	TP85671	3	17	55	108	149	82	163	66	147	82	165	131	78
4208	384	TP85671	3	18	35	129	164	66	163	67	130	67	164	116	76
4209	384	TP85671	3	19	64	114	165	67	163	66	147	51	179	102	91
4210	384	TP85671	3	20	50	132	214	65	148	81	196	115	248	114	66
4211	384	TP85671	3	21	97	164	213	98	165	98	147	99	181	82	110
4212	384	TP85671	3	22	34	146	181	67	148	65	147	82	181	115	127
4213	384	TP85671	3	23	35	163	180	67	163	66	131	82	165	81	127
4214	384	TP85671	3	24	66	132	148	66	163	83	114	82	197	99	110
4215	384	TP85671	3	25	52	129	165	82	147	99	114	99	180	115	78
4216	384	TP85671	3	26	82	148	181	67	129	82	148	99	131	99	110
4217	384	TP85671	3	27	53	128	164	51	165	63	148	66	163	83	110
4218	384	TP85671	3	28	52	158	132	65	132	49	180	84	179	83	127
4219	384	TP85671	3	29	68	145	182	65	131	66	165	98	131	98	111
4220	384	TP85671	3	30	34	111	181	65	132	98	131	82	164	82	127
4221	384	TP85671	3	31	53	128	165	50	147	82	131	66	164	82	127
4222	384	TP85671	3	32	34	129	165	82	131	49	148	98	148	98	111
4223	384	TP85671	3	33	55	124	180	82	115	49	164	66	146	100	111
4224	384	TP85671	3	34	33	130	100	131	82	65	164	99	131	83	126
4225	384	TP85671	3	35	33	98	150	48	164	49	163	82	153	93	112
4226	384	TP85671	3	36	54	91	164	49	131	49	165	65	164	99	126
4227	384	TP85671	3	37	34	115	82	181	115	49	148	82	147	99	111
4228	384	TP85671	3	38	33	112	181	49	148	48	164	82	163	116	94
4229	384	TP85671	3	39	48	98	164	49	131	50	165	81	131	115	110
4230	384	TP85671	3	40	36	112	128	66	146	34	163	50	165	82	110
4231	384	TP85671	3	41	95	149	182	130	82	65	148	98	148	84	125
4232	384	TP85671	3	42	54	95	147	66	132	97	148	83	131	132	93
4233	384	TP85671	3	43	34	144	180	66	99	65	180	83	149	130	77
4234	384	TP85671	3	44	54	123	182	65	99	65	180	66	164	116	93
4235	384	TP85671	3	45	29	115	181	66	98	50	164	97	215	132	192
4236	384	TP85671	3	46	26	135	181	66	131	49	164	49	164	82	127
4237	384	TP85671	3	47	33	110	181	66	99	80	149	66	196	115	110
4238	384	TP85671	3	48	32	115	181	66	114	65	149	66	163	99	111
4239	384	TP85671	3	49	51	111	164	83	114	82	98	82	148	99	94
4240	384	TP85671	3	50	54	107	148	66	115	49	147	66	163	100	110
4559	394	TP89342	1	1	83	14	377	63	378	138	298	219	344	173	98
4560	394	TP89342	1	2	84	63	282	94	303	124	278	391	189	172	32
4561	394	TP89342	1	3	129	48	345	46	94	410	248	234	268	125	189
4562	394	TP89342	1	4	69	94	240	245	253	174	247	236	264	129	100
4563	394	TP89342	1	5	116	32	329	93	371	104	277	291	231	128	278
4564	394	TP89342	1	6	102	127	374	78	189	156	252	344	108	95	285
4565	394	TP89342	1	7	100	32	453	63	80	345	313	204	233	110	254
4566	394	TP89342	1	8	101	93	502	46	129	388	267	344	282	203	381
4567	394	TP89342	1	9	20	106	329	188	250	208	215	370	225	205	238
4568	394	TP89342	1	10	67	33	296	96	265	125	203	174	250	78	239
4569	394	TP89342	1	11	100	141	360	110	189	274	152	210	194	171	96
4570	394	TP89342	1	12	117	77	298	110	258	159	350	371	147	156	238
4571	394	TP89342	1	13	84	110	266	32	250	157	282	176	199	206	284
4572	394	TP89342	1	14	69	31	376	81	499	142	297	491	276	188	348
4573	394	TP89342	1	15	69	47	266	48	235	157	140	238	263	140	302
4574	394	TP89342	1	16	100	49	173	103	257	121	222	281	188	126	302
4575	394	TP89342	1	17	133	31	266	99	214	133	276	461	211	148	232
4576	394	TP89342	1	18	163	173	289	86	203	207	327	584	230	815	348
4577	394	TP89342	1	19	24	135	308	70	276	191	375	363	310	126	254
4578	394	TP89342	1	20	36	29	231	68	84	345	220	434	290	159	240
4579	394	TP89342	1	21	16	31	124	82	100	211	169	183	259	62	270
4580	394	TP89342	1	22	98	81	17	328	99	363	186	554	140	171	286
4581	394	TP89342	1	23	115	125	173	172	110	240	204	451	293	307	106
4582	394	TP89342	1	24	21	71	213	73	119	156	302	198	221	145	286
4583	394	TP89342	1	25	69	138	284	62	230	139	352	220	237	106	141
4584	394	TP89342	1	26	118	126	266	83	156	189	136	415	196	164	121
4585	394	TP89342	1	27	49	149	398	109	162	261	282	577	160	184	462
4586	394	TP89342	1	28	85	140	225	56	220	210	245	157	47	1017	380
4587	394	TP89342	1	29	85	109	345	93	178	293	239	259	176	255	281
4588	394	TP89342	1	30	101	203	253	189	171	157	278	306	237	173	228
4589	394	TP89342	1	31	30	46	237	171	137	122	242	189	171	111	160
4590	394	TP89342	1	32	164	125	202	119	70	224	169	260	129	178	218
4591	394	TP89342	1	33	144	47	346	30	126	361	265	277	240	126	207
4592	394	TP89342	1	34	131	79	47	893	114	449	283	171	205	128	204
4593	394	TP89342	1	35	22	57	314	77	203	146	277	239	261	189	348
4594	394	TP89342	1	36	150	126	362	105	206	102	241	205	266	155	208
4595	394	TP89342	1	37	147	142	344	458	1296	204	282	380	183	142	224
4596	394	TP89342	1	38	100	125	300	138	152	192	174	239	169	121	179
4597	394	TP89342	1	39	69	126	127	311	341	157	222	298	111	108	146
4598	394	TP89342	1	40	117	95	219	172	150	227	202	282	80	121	242
4599	394	TP89342	1	41	20	59	297	111	155	274	524	268	140	173	207
4600	394	TP89342	1	42	32	126	222	88	205	275	178	305	218	159	310
4601	394	TP89342	1	43	483	187	777	236	469	252	313	427	259	191	222
4602	394	TP89342	1	44	133	141	273	76	199	157	173	222	185	125	239
4603	394	TP89342	1	45	553	189	183	569	168	209	406	642	94	147	405
4604	394	TP89342	1	46	306	186	489	89	100	501	292	481	225	125	255
4605	394	TP89342	1	47	256	213	259	172	136	138	147	337	133	191	157
4606	394	TP89342	1	48	130	64	77	658	297	1521	296	397	202	122	239
4607	394	TP89342	1	49	99	111	265	166	222	226	201	282	236	224	186
4608	394	TP89342	1	50	84	93	345	157	319	158	212	441	187	154	224
4609	394	TP89342	2	1	148	204	751	458	277	141	329	384	239	170	180
4610	394	TP89342	2	2	148	157	501	435	219	191	377	397	151	206	69
4611	394	TP89342	2	3	100	172	298	204	249	67	204	935	163	157	117
4612	394	TP89342	2	4	148	63	438	187	19	357	221	295	166	121	102
4613	394	TP89342	2	5	69	78	298	194	167	70	180	373	149	189	180
4614	394	TP89342	2	6	147	188	191	221	152	113	269	299	153	137	131
4615	394	TP89342	2	7	87	94	295	208	116	224	155	311	148	143	34
4616	394	TP89342	2	8	148	188	298	293	120	139	155	346	119	152	121
4617	394	TP89342	2	9	117	94	203	95	234	80	141	293	168	173	68
4618	394	TP89342	2	10	78	173	171	192	214	126	141	343	115	130	134
4619	394	TP89342	2	11	95	183	119	123	200	79	188	203	158	147	210
4620	394	TP89342	2	12	115	174	125	126	264	80	171	332	128	129	32
4621	394	TP89342	2	13	116	289	337	522	81	139	276	396	116	104	21
4622	394	TP89342	2	14	116	344	188	126	32	267	155	467	33	118	38
4623	394	TP89342	2	15	85	174	280	157	215	87	183	301	187	153	128
4624	394	TP89342	2	16	132	78	391	188	220	121	189	293	151	120	53
4625	394	TP89342	2	17	86	157	298	257	219	88	188	312	156	99	223
4626	394	TP89342	2	18	85	141	297	257	218	122	171	260	116	94	128
4627	394	TP89342	2	19	54	125	313	220	213	38	52	464	133	141	185
4628	394	TP89342	2	20	70	188	377	286	184	156	272	416	82	122	282
4629	394	TP89342	2	21	68	142	955	188	265	88	242	377	82	157	238
4630	394	TP89342	2	22	70	156	110	665	81	88	204	380	102	102	227
4631	394	TP89342	2	23	70	109	313	222	148	106	220	280	154	141	156
4632	394	TP89342	2	24	85	109	330	311	236	157	360	397	98	180	94
4633	394	TP89342	2	25	32	143	66	420	121	96	153	416	134	123	207
4634	394	TP89342	2	26	68	64	313	126	214	53	134	262	134	139	227
4635	394	TP89342	2	27	85	142	140	125	172	50	18	517	64	122	67
4636	394	TP89342	2	28	54	205	97	225	135	52	102	312	115	209	134
4637	394	TP89342	2	29	46	95	219	316	47	69	86	260	84	154	178
4638	394	TP89342	2	30	86	142	233	237	98	88	84	313	116	106	231
4639	394	TP89342	2	31	47	77	345	268	81	105	67	347	135	173	175
4640	394	TP89342	2	32	69	203	267	195	134	102	87	295	97	122	163
4641	394	TP89342	2	33	85	219	282	283	97	155	170	295	67	86	85
4642	394	TP89342	2	34	69	173	187	188	125	84	100	314	20	147	71
4643	394	TP89342	2	35	70	187	392	329	97	105	173	414	167	140	161
4644	394	TP89342	2	36	53	189	187	207	81	69	18	397	149	159	49
4645	394	TP89342	2	37	82	124	219	206	132	138	155	260	116	122	129
4646	394	TP89342	2	38	85	109	299	319	64	87	119	399	65	88	66
4647	394	TP89342	2	39	69	63	298	140	222	85	179	237	185	88	69
4648	394	TP89342	2	40	62	80	49	570	68	67	18	260	33	171	134
4649	394	TP89342	2	41	69	485	267	243	335	161	203	262	116	105	84
4650	394	TP89342	2	42	54	110	188	77	205	68	206	228	132	121	35
4651	394	TP89342	2	43	39	61	188	274	63	35	225	242	101	84	68
4652	394	TP89342	2	44	54	32	249	237	80	51	276	243	100	85	137
4653	394	TP89342	2	45	69	95	391	158	291	87	188	347	64	88	316
4654	394	TP89342	2	46	79	30	344	190	220	155	256	746	147	164	163
4655	394	TP89342	2	47	336	783	938	158	265	159	672	378	167	121	224
4656	394	TP89342	2	48	69	234	674	941	301	138	495	467	70	134	230
4657	394	TP89342	2	49	84	174	313	258	235	172	900	374	50	84	88
4658	394	TP89342	2	50	70	93	235	235	197	120	221	330	119	101	23
4659	394	TP89342	3	1	141	432	254	173	32	188	161	289	151	329	104
4660	394	TP89342	3	2	415	572	273	239	120	189	190	240	258	174	160
4661	394	TP89342	3	3	178	476	187	137	153	146	145	191	274	258	231
4662	394	TP89342	3	4	116	398	32	275	168	141	100	157	249	214	87
4663	394	TP89342	3	5	413	465	184	241	37	120	169	174	207	189	161
4664	394	TP89342	3	6	180	379	220	241	88	154	155	85	274	209	155
4665	394	TP89342	3	7	196	487	185	173	100	140	101	227	154	206	173
4666	394	TP89342	3	8	207	380	187	172	137	78	31	219	168	156	229
4667	394	TP89342	3	9	117	299	135	242	99	123	119	88	257	173	144
4668	394	TP89342	3	10	85	288	254	39	117	83	97	97	231	234	114
4669	394	TP89342	3	11	131	110	360	95	202	80	110	113	261	190	237
4670	394	TP89342	3	12	175	467	184	174	120	146	163	124	357	224	235
4671	394	TP89342	3	13	163	259	274	152	50	128	130	141	135	141	191
4672	394	TP89342	3	14	102	354	254	88	169	74	49	159	148	105	295
4673	394	TP89342	3	15	195	254	218	224	122	103	67	89	19	581	65
4674	394	TP89342	3	16	774	271	270	122	86	85	84	72	294	272	202
4675	394	TP89342	3	17	242	243	97	242	154	133	91	123	98	123	281
4676	394	TP89342	3	18	162	182	350	179	104	104	100	106	204	121	369
4677	394	TP89342	3	19	112	347	133	294	102	102	70	517	33	733	177
4678	394	TP89342	3	20	179	204	145	295	151	158	134	176	290	344	206
4679	394	TP89342	3	21	193	361	202	157	204	157	150	227	171	515	304
4680	394	TP89342	3	22	258	309	100	223	223	137	156	172	204	260	240
4681	394	TP89342	3	23	226	421	19	597	170	123	67	240	242	272	279
4682	394	TP89342	3	24	197	366	203	105	171	189	135	226	327	328	162
4683	394	TP89342	3	25	243	366	255	275	222	155	121	207	171	413	542
4684	394	TP89342	3	26	85	432	201	122	155	69	101	109	252	191	251
4685	394	TP89342	3	27	100	251	180	139	88	135	120	123	32	483	129
4686	394	TP89342	3	28	192	423	220	85	120	122	69	103	21	494	196
4687	394	TP89342	3	29	69	307	153	85	85	122	85	190	84	209	156
4688	394	TP89342	3	30	211	380	288	155	105	154	118	71	263	141	117
4689	394	TP89342	3	31	195	590	185	277	188	121	135	1777	31	735	303
4690	394	TP89342	3	32	133	590	255	171	119	210	99	263	171	152	166
4691	394	TP89342	3	33	196	486	238	310	187	190	135	227	150	175	253
4692	394	TP89342	3	34	320	475	115	173	52	497	97	182	130	144	253
4693	394	TP89342	3	35	162	576	220	243	203	167	146	256	152	534	248
4694	394	TP89342	3	36	116	564	166	242	325	190	124	307	164	316	236
4695	394	TP89342	3	37	226	424	288	104	289	141	101	281	208	336	322
4696	394	TP89342	3	38	194	422	339	189	190	136	188	243	118	415	364
4697	394	TP89342	3	39	274	725	289	172	191	157	82	205	137	421	79
4698	394	TP89342	3	40	165	379	101	209	184	47	161	310	134	244	99
4699	394	TP89342	3	41	86	567	136	255	155	172	140	222	136	207	268
4700	394	TP89342	3	42	85	547	101	274	188	171	84	264	64	208	139
4701	394	TP89342	3	43	274	364	170	188	205	89	82	141	232	128	204
4702	394	TP89342	3	44	195	779	340	240	37	230	113	172	218	314	145
4703	394	TP89342	3	45	291	812	202	240	311	171	170	175	68	531	313
4704	394	TP89342	3	46	491	767	220	274	206	174	110	215	204	399	364
4705	394	TP89342	3	47	162	665	307	256	187	174	104	325	275	363	89
4706	394	TP89342	3	48	131	533	201	137	155	34	21	234	192	224	106
4707	394	TP89342	3	49	210	473	185	190	172	119	112	268	116	261	117
4708	394	TP89342	3	50	148	436	238	222	121	137	52	275	187	191	149
61	323	TP95975	1	1	128	72	276	135	307	192	439	269	417	174	159
62	323	TP95975	1	2	83	59	278	61	303	163	353	221	214	240	182
63	323	TP95975	1	3	97	75	277	94	234	110	366	240	260	146	173
64	323	TP95975	1	4	81	58	232	79	242	136	348	246	195	160	171
65	323	TP95975	1	5	65	43	250	57	290	106	309	218	204	155	131
66	323	TP95975	1	6	84	78	270	61	220	116	73	372	156	161	126
67	323	TP95975	1	7	49	76	260	47	221	111	227	175	193	162	124
68	323	TP95975	1	8	82	51	185	73	177	112	222	161	178	129	127
69	323	TP95975	1	9	51	39	145	55	159	130	186	129	137	97	64
70	323	TP95975	1	10	67	60	207	59	134	128	233	156	142	143	124
71	323	TP95975	1	11	57	41	90	130	104	184	182	188	164	170	147
72	323	TP95975	1	12	49	34	131	74	116	136	201	186	139	115	170
73	323	TP95975	1	13	62	36	119	55	141	111	176	160	132	115	120
74	323	TP95975	1	14	49	49	113	57	122	147	192	132	135	134	89
75	323	TP95975	1	15	47	37	106	57	107	109	177	147	130	109	120
76	323	TP95975	1	16	44	34	89	42	124	111	31	316	92	113	41
77	323	TP95975	1	17	62	9	93	40	108	111	174	145	73	125	73
78	323	TP95975	1	18	156	76	232	72	106	190	20	357	148	169	87
79	323	TP95975	1	19	56	41	154	93	140	139	45	351	147	176	112
80	323	TP95975	1	20	49	35	191	56	123	184	206	181	113	181	90
81	323	TP95975	1	21	58	26	92	43	139	131	173	155	106	143	27
82	323	TP95975	1	22	49	19	101	56	122	113	165	176	116	131	60
83	323	TP95975	1	23	61	24	145	73	124	110	208	144	87	115	99
84	323	TP95975	1	24	57	41	107	56	88	129	163	184	93	119	79
85	323	TP95975	1	25	58	54	175	72	88	148	30	393	153	127	126
86	323	TP95975	1	26	47	50	68	133	104	149	294	146	214	166	188
87	323	TP95975	1	27	108	58	224	40	159	166	233	172	166	150	194
88	323	TP95975	1	28	57	53	138	74	194	93	72	382	102	150	213
89	323	TP95975	1	29	45	50	222	41	121	146	260	165	113	165	123
90	323	TP95975	1	30	48	49	124	55	140	149	44	381	118	169	194
91	323	TP95975	1	31	48	22	107	79	105	129	64	413	157	142	145
92	323	TP95975	1	32	73	24	122	58	140	113	242	144	107	119	107
93	323	TP95975	1	33	49	9	54	126	110	130	218	163	122	114	109
94	323	TP95975	1	34	50	18	88	63	137	148	196	187	104	146	260
95	323	TP95975	1	35	51	38	116	127	123	128	94	438	132	116	84
96	323	TP95975	1	36	69	43	325	54	159	94	71	294	183	108	81
97	323	TP95975	1	37	70	43	133	73	158	94	60	346	160	116	44
98	323	TP95975	1	38	58	41	134	55	106	142	46	359	80	152	90
99	323	TP95975	1	39	46	45	105	61	121	138	89	322	129	117	128
100	323	TP95975	1	40	47	37	115	56	105	148	59	381	147	144	156
101	323	TP95975	1	41	48	49	108	56	122	148	40	493	177	180	182
102	323	TP95975	1	42	48	35	137	91	70	129	115	308	145	117	16
103	323	TP95975	1	43	59	24	125	108	88	93	55	310	86	119	77
104	323	TP95975	1	44	48	33	112	57	122	112	214	150	87	118	91
105	323	TP95975	1	45	69	57	176	73	106	183	78	322	148	129	98
106	323	TP95975	1	46	45	37	138	71	106	156	24	446	114	131	188
107	323	TP95975	1	47	69	43	162	92	99	116	75	474	140	136	97
108	323	TP95975	1	48	58	40	104	73	176	130	31	302	143	100	54
109	323	TP95975	1	49	56	55	127	91	120	95	259	129	137	126	127
110	323	TP95975	1	50	73	39	108	56	124	171	85	385	127	131	142
161	323	TP95975	2	1	49	66	410	206	395	76	428	415	300	56	140
162	323	TP95975	2	2	61	73	293	206	367	57	355	311	340	110	198
163	323	TP95975	2	3	67	76	163	130	398	42	279	238	142	74	184
164	323	TP95975	2	4	50	20	132	163	146	77	188	207	128	73	113
165	323	TP95975	2	5	70	27	176	134	152	73	159	322	249	91	87
166	323	TP95975	2	6	48	50	148	114	148	74	148	280	56	63	151
167	323	TP95975	2	7	49	19	184	123	208	74	73	378	124	74	70
168	323	TP95975	2	8	49	32	147	176	199	72	173	249	88	62	28
169	323	TP95975	2	9	56	75	269	163	239	79	331	277	125	56	55
170	323	TP95975	2	10	50	63	88	371	286	126	244	310	197	92	76
